Timestamp,Residents,Apartment_Type,Temperature,Humidity,Water_Price,Period_Consumption_Index,Income_Level,Guests,Amenities,Appliance_Usage,Water_Consumption
08/10/2003 08,4,2BHK,26.1,43.13,2.83,1.42,<~|.?,0,Jacuzzi,0.0,258.57
08/10/2003 16,2,Studio,34.16,43.38,1.46,1.44,Low,1,Garden,0.0,139.46
09/10/2003 00,1,Studio,,56.57,1.63,1.19,Low,0,None,0.0,64.49
09/10/2003 08,2,Cottage,21.76,"""gkI$",1.76,1.42,Middle,0,Swimming Pool,0.0,138.62
09/10/2003 16,4,2BHK,16.54,59.2,1.78,1.4,Middle,1,Jacuzzi,0.0,243.33
10/10/2003 00,5,Bungalow,19.25,.I/2|,2.87,0.8,Upper Middle,0,None,0.0,115.91
10/10/2003 08,4,3BHK,17.44,60.8,1.76,1.39,Rich,1,Jacuzzi,1.0,393.56
10/10/2003 16,2,Cottage,30.44,34.35,1.04,1.07,Middle,0,None,0.0,106.6
11/10/2003 00,2,Cottage,13.86,70.82,1.38,1.31,Middle,0,None,0.0,87.54
11/10/2003 08,2,Cottage,32.97,55.6,1.24,1.25,Middle,1,None,0.0,131.76
11/10/2003 16,3,3BHK,26.94,41.61,2.19,0.89,Upper Middle,0,Garden,0.0,131.23
12/10/2003 00,3,,21.18,59.86,1.15,1.3,Middle,0,None,0.0,123.34
12/10/2003 08,4,2BHK,27.29,48.03,1.72,0.86,Upper Middle,0,Garden,0.0,135.88
12/10/2003 16,4,3BHK,23.32,46.77,1.81,0.96,Upper Middle,1,Garden,0.0,192.9
13/10/2003 00,2,1BHK,33.21,46.08,1.39,0.95,Middle,0,None,0.0,88.34
13/10/2003 08,3,1BHK,13.51,55.78,-88.0,0.87,C>#Zr,1,None,0.0,93.01
13/10/2003 16,4,3BHK,34.24,47.31,2.43,0.93,Upper Middle,0,None,0.0,156.25
14/10/2003 00,2,Studio,32.39,48.08,1.03,1.49,Low,1,Fountain,0.0,161.43
14/10/2003 08,5,3BHK,18.33,41.49,2.99,1.47,Upper Middle,0,None,,252.06
14/10/2003 16,2,1BHK,30.66,69.52,1.66,1.17,Middle,0,None,1.0,102.32
15/10/2003 00,3,1BHK,12.72,33.71,1.06,0.95,Low,0,Garden,1.0,109.02
15/10/2003 08,3,2BHK,29.72,55.83,2.66,1.37,,1,Swimming Pool,0.0,249.66
15/10/2003 16,3,Cottage,31.98,37.82,1.42,0.31971754470736324,Middle,0,None,0.0,119.11
16/10/2003 00,5,Bungalow,29.55,45.09,1.93,1.45,Rich,0,None,0.0,305.68
16/10/2003 08,3,1BHK,20.13,44.88,1.75,0.5320441099831892,Low,0,Fountain,0.0,124.33
16/10/2003 16,3,Cottage,20.59,64.8,1.64,1.07,Middle,0,Garden,0.0,100.16
17/10/2003 00,5,3BHK,30.91,66.09,2.46,1.04,Upper Middle,1,None,1.0,236.85
17/10/2003 08,5,3BHK,33.45,48.53,2.78,1.01,Upper Middle,0,Fountain,0.0,226.59
17/10/2003 16,1,Studio,30.64,46.27,1.41,1.19,Low,0,Garden,0.0,71.18
18/10/2003 00,4,3BHK,14.37,41.15,1.9,1.49,Upper Middle,1,None,0.0,273.59
18/10/2003 08,5,Bungalow,14.74,49.24,2.12,1.38,Upper Middle,0,Garden,0.0,220.24
18/10/2003 16,4,Bungalow,14.55,51.9,2.17,1.07,Upper Middle,0,None,0.0,138.56
19/10/2003 00,1,Studio,30.51,28.11,1.66,1.26,Low,0,Garden,1.0,96.09
19/10/2003 08,2,Cottage,19.41,47.99,1.39,0.96,Middle,1,None,0.0,94.56
19/10/2003 16,3,Bungalow,24.05,48.33,2.43,1.48,,1,Fountain,0.0,253.7
20/10/2003 00,2,Cottage,24.41,56.3,1.11,0.87,Middle,0,None,0.0,71.09
20/10/2003 08,2,Studio,11.76,59.19,1.56,1.35,Low,0,Swimming Pool,1.0,115.68
20/10/2003 16,5,2BHK,20.8,47.05,1.56,1.16,Middle,-1,None,0.0,176.35
21/10/2003 00,4,2BHK,17.02,68.0,2.45,1.16,)'uvQ,1,None,0.0,161.5
21/10/2003 08,-44,3BHK,18.37,nRP$L,-22.0,0.95,Upper Middle,0,Fountain,0.0,207.78
21/10/2003 16,5,2BHK,27.92,46.54,1.7,1.31,Middle,0,None,0.0,210.71
22/10/2003 00,-99,,19.47,61.42,1.99,1.19,Upper Middle,0,Swimming Pool,0.0,247.29
22/10/2003 08,4,3BHK,15.73,59.01,1.82,1.9592120966232969,Rich,1,Jacuzzi,0.0,309.4
22/10/2003 16,1,Studio,18.27,56.16,1.54,1.06,Low,1,None,1.0,70.41
23/10/2003 00,-88,1BHK,17.57,54.19,1.65,1.24,Middle,0,Jacuzzi,0.0,144.82
23/10/2003 08,2,Cottage,12.86,50.57,1.22,1.05,Middle,0,Garden,0.0,85.18
23/10/2003 16,3,1BHK,,42.09,1.59,1.03,Middle,0,Jacuzzi,0.0,145.58
24/10/2003 00,3,Cottage,26.05,54.92,1.2,1.18,Middle,0,None,0.0,119.98
24/10/2003 08,3,Cottage,25.88,44.12,1.05,1.19,Middle,0,None,1.0,151.26
24/10/2003 16,5,3BHK,29.02,38.44,2.65,1.7649296166434867,Upper Middle,0,Fountain,0.0,268.89
25/10/2003 00,5,Bungalow,16.19,61.83,2.78,1.5,Upper Middle,1,Jacuzzi,1.0,351.97
25/10/2003 08,3,Bungalow,24.05,50.83,2.66,1.26,Upper Middle,0,Swimming Pool,0.0,189.64
25/10/2003 16,5,Bungalow,,61.58,1.58,1.42,Upper Middle,1,None,0.0,238.35
26/10/2003 00,3,1BHK,10.27,63.69,1.65,1.04,Low,0,None,0.0,77.08
26/10/2003 08,2,Studio,18.34,74.53,1.59,1.0,Low,0,None,0.0,53.96
26/10/2003 16,3,2BHK,25.69,58.55,1.68,1.35,Upper Middle,0,Fountain,0.0,189.62
27/10/2003 00,2,1BHK,13.1,59.67,1.67,1.48,Middle,0,Jacuzzi,0.0,131.15
27/10/2003 08,3,Bungalow,12.05,44.57,1.64,1.49,Upper Middle,0,None,0.0,171.06
27/10/2003 16,3,Bungalow,15.42,58.72,2.93,1.44,Upper Middle,0,Garden,0.0,152.29
28/10/2003 00,2,1BHK,19.14,46.84,1.37,1.07,Middle,0,Fountain,0.0,106.02
28/10/2003 08,4,2BHK,30.11,42.51,2.6,1.07,,0,Jacuzzi,0.0,203.47
28/10/2003 16,3,1BHK,28.47,55.43,1.29,1.25,Middle,0,None,0.0,129.38
29/10/2003 00,5,2BHK,32.8,37.67,1.8,1.31,Middle,0,None,0.0,228.88
29/10/2003 08,3,1BHK,18.32,63.93,1.44,1.33,Low,0,Garden,0.0,111.27
29/10/2003 16,4,Bungalow,30.44,43.15,2.2,0.98,Rich,0,Swimming Pool,1.0,268.34
30/10/2003 00,3,Cottage,15.09,65.46,1.3,0.94,Middle,1,Swimming Pool,0.0,126.02
30/10/2003 08,3,Bungalow,32.34,46.04,2.79,1.28,Rich,0,None,0.0,191.71
30/10/2003 16,5,3BHK,17.63,54.73,2.37,1.19,Rich,0,Swimming Pool,0.0,296.58
31/10/2003 00,3,Cottage,21.53,58.12,1.17,0.82,Middle,0,None,0.0,78.81
31/10/2003 08,4,3BHK,19.41,57.71,2.17,0.49211569500964036,Rich,0,Fountain,0.0,235.36
31/10/2003 16,1,Studio,18.18,41.64,1.77,1.44,Low,0,None,0.0,75.59
01/11/2003 00,4,Bungalow,21.35,71.18,2.96,1.8490401992662746,Rich,1,None,0.0,189.54
01/11/2003 08,3,Detached,24.74,58.25,1.52,1.13,Rich,1,Garden,0.0,215.0
01/11/2003 16,2,Cottage,34.42,59.18,1.67,0.93,Middle,0,None,0.0,78.61
02/11/2003 00,3,Cottage,27.82,52.87,1.42,0.87,Middle,0,None,0.0,90.02
02/11/2003 08,5,2BHK,13.48,49.3,1.54,0.86,Middle,0,Fountain,0.0,145.04
02/11/2003 16,4,Bungalow,18.3,66.06,1.94,1.07,Upper Middle,1,Garden,0.0,163.63
03/11/2003 00,2,Cottage,18.94,27.78,1.64,1.12,Middle,1,Fountain,1.0,170.39
03/11/2003 08,4,Bungalow,10.56,76.36,1.77,0.94,,0,Garden,0.0,104.99
03/11/2003 16,2,1BHK,23.27,55.07,1.37,1.47,Middle,1,Garden,,172.29
04/11/2003 00,4,3BHK,22.31,61.99,2.74,0.9,Upper Middle,0,Swimming Pool,0.0,159.63
04/11/2003 08,3,1BHK,34.46,52.55,1.2,1.14,Low,0,Garden,0.0,118.93
04/11/2003 16,-55,Bungalow,26.49,66.07,3.0,1.36,Rich,1,None,0.0,273.27
05/11/2003 00,4,2BHK,13.78,65.49,2.04,1.05,Upper Middle,0,Garden,1.0,147.84
05/11/2003 08,3,3BHK,12.05,55.05,2.13,1.26,Upper Middle,0,Fountain,0.0,172.18
05/11/2003 16,3,1BHK,11.95,61.28,1.65,0.89,Middle,0,None,0.0,75.08
06/11/2003 00,3,1BHK,24.34,46.89,1.2,1.36,8TVie,0,None,0.0,130.36
06/11/2003 08,4,Detached,21.27,56.33,1.85,1.28,Rich,0,Swimming Pool,0.0,288.46
06/11/2003 16,5,2BHK,27.92,66.56,1.91,1.49,Upper Middle,0,Garden,0.0,237.33
07/11/2003 00,4,Bungalow,21.3,58.04,2.78,1.09,Rich,0,Swimming Pool,0.0,213.0
07/11/2003 08,3,2BHK,11.86,78.48,1.17,1.37,Middle,0,None,,131.87
07/11/2003 16,2,1BHK,13.26,67.73,1.67,1.28,Middle,1,None,0.0,102.56
08/11/2003 00,3,1BHK,20.56,44.65,1.48,0.91,Low,1,None,1.0,116.84
08/11/2003 08,5,2BHK,16.88,65.94,2.46,1.19,Upper Middle,0,None,0.0,161.22
08/11/2003 16,2,Studio,11.69,32.07,1.17,1.43,Low,0,None,0.0,99.33
09/11/2003 00,2,1BHK,12.14,60.15,1.47,0.91,Middle,0,None,0.0,64.0
09/11/2003 08,5,Bungalow,26.76,68.8,2.29,1.08,Upper Middle,1,None,0.0,188.72
09/11/2003 16,3,1BHK,29.61,46.85,1.78,1.04,Middle,1,Jacuzzi,0.0,167.25
10/11/2003 00,3,Cottage,21.29,37.6,1.38,1.26,Middle,0,None,0.0,136.83
10/11/2003 08,1,Studio,21.41,Mg-o=,1.72,1.39,Low,1,Fountain,0.0,103.68
10/11/2003 16,3,,15.25,69.55,1.15,1.24,Middle,0,None,0.0,104.29
11/11/2003 00,5,3BHK,13.78,47.81,1.79,1.07,Upper Middle,1,Swimming Pool,0.0,282.16
11/11/2003 08,3,Cottage,28.54,62.58,1.06,1.13,"""(9X#",0,None,0.0,112.23
11/11/2003 16,3,1BHK,24.51,63.94,1.5,0.99,Low,0,None,0.0,99.18
12/11/2003 00,2,Cottage,28.86,55.54,1.37,1.34,,1,Garden,0.0,141.86
12/11/2003 08,3,Detached,33.1,Zoufk,1.83,1.43,Rich,0,None,0.0,240.46
12/11/2003 16,3,Cottage,10.14,59.36,1.35,1.19,Middle,1,Fountain,0.0,146.78
13/11/2003 00,3,Cottage,18.04,49.68,1.36,1.29,Middle,0,None,0.0,126.79
13/11/2003 08,3,2BHK,27.89,54.25,1.71,0.97,Middle,0,Garden,1.0,130.31
13/11/2003 16,3,2BHK,32.54,53.92,1.58,1.11,Middle,0,Jacuzzi,,185.74
14/11/2003 00,3,1BHK,29.43,51.3,1.19,1.21,Middle,0,None,1.0,149.37
14/11/2003 08,4,3BHK,31.51,41.74,2.32,1.46,Upper Middle,1,Swimming Pool,1.0,448.68
14/11/2003 16,2,1BHK,16.3,45.57,1.11,0.88,Middle,0,Garden,0.0,75.82
15/11/2003 00,3,3BHK,16.46,56.3,2.89,0.5424928985246082,Upper Middle,0,Fountain,0.0,166.73
15/11/2003 08,3,Detached,27.93,49.95,2.88,1.28,Rich,0,Fountain,0.0,235.14
15/11/2003 16,3,2BHK,19.8,44.35,1.77,0.98,Upper Middle,0,None,1.0,137.61
16/11/2003 00,4,2BHK,15.88,46.8,2.87,1.5,Upper Middle,0,Swimming Pool,0.0,253.03
16/11/2003 08,4,Detached,11.28,60.88,2.95,1.45,Rich,1,Swimming Pool,0.0,273.86
16/11/2003 16,2,1BHK,33.61,48.99,1.7,1.09,Low,0,Garden,1.0,106.54
17/11/2003 00,2,1BHK,29.58,46.01,1.61,1.45,Middle,1,None,0.0,155.34
17/11/2003 08,3,1BHK,21.76,61.07,1.34,1.41,Low,0,None,0.0,119.42
17/11/2003 16,3,Cottage,32.77,58.53,1.06,0.95,Middle,0,Fountain,0.0,120.54
18/11/2003 00,5,2BHK,27.77,45.36,1.35,0.95,Middle,1,None,0.0,187.1
18/11/2003 08,4,2BHK,19.55,43.85,1.66,1.24,Middle,0,Fountain,0.0,197.56
18/11/2003 16,4,2BHK,27.96,59.46,1.69,1.27,Upper Middle,0,Garden,1.0,214.61
19/11/2003 00,3,3BHK,27.2,57.86,1.61,1.34,Upper Middle,1,Garden,0.0,220.5
19/11/2003 08,2,Cottage,13.08,45.38,1.46,1.12,Middle,0,Garden,0.0,92.79
19/11/2003 16,2,1BHK,16.43,74.68,1.02,0.91,Middle,0,None,0.0,61.23
20/11/2003 00,3,1BHK,25.03,D`<A;,1.29,1.33,Low,0,Garden,0.0,115.25
20/11/2003 08,5,Bungalow,26.58,52.32,2.14,1.37,Upper Middle,0,None,0.0,224.78
20/11/2003 16,4,2BHK,30.55,38.51,1.59,0.82,Middle,0,None,0.0,122.75
21/11/2003 00,2,,23.26,47.4,1.26,1.43,4KTM4,1,Garden,1.0,159.37
21/11/2003 08,3,,12.51,49.22,1.12,0.91,Middle,0,None,1.0,109.3
21/11/2003 16,2,1BHK,19.01,47.63,1.02,1.01,Middle,0,None,1.0,97.21
22/11/2003 00,2,,33.11,57.01,1.74,1.49,Middle,1,None,0.0,126.3
22/11/2003 08,3,1BHK,17.61,44.14,1.18,1.09,Middle,1,None,0.0,133.69
22/11/2003 16,2,Cottage,25.6,57.72,1.45,1.36,Middle,0,Garden,0.0,114.81
23/11/2003 00,2,1BHK,22.54,54.07,1.26,1.47,Middle,1,Fountain,0.0,172.02
23/11/2003 08,4,2BHK,33.12,YE.>},1.68,1.48,Middle,1,None,,246.96
23/11/2003 16,4,Detached,18.78,62.85,2.09,1.16,Rich,1,Jacuzzi,0.0,279.72
24/11/2003 00,2,Studio,10.81,55.32,1.59,1.46,Low,0,Garden,0.0,88.94
24/11/2003 08,3,,12.65,57.16,1.73,1.42,Middle,0,None,0.0,124.26
24/11/2003 16,4,2BHK,27.34,50.12,1.49,1.32,Middle,0,None,1.0,206.74
25/11/2003 00,1,Studio,19.28,64.81,1.13,1.47,Low,1,None,0.0,82.14
25/11/2003 08,4,2BHK,33.09,49.97,1.56,0.86,Middle,1,None,1.0,169.3
25/11/2003 16,2,Cottage,13.52,61.77,1.58,0.81,Middle,1,Garden,0.0,71.52
26/11/2003 00,4,3BHK,19.32,57.21,1.8,1.25,Upper Middle,1,None,0.0,216.11
26/11/2003 08,3,Cottage,15.14,48.37,1.24,0.87,Middle,0,None,1.0,97.41
26/11/2003 16,5,2BHK,18.05,53.37,2.67,1.8401944595382882,Upper Middle,0,Garden,0.0,186.52
27/11/2003 00,4,Bungalow,19.58,49.99,2.35,0.96,Rich,1,Fountain,0.0,221.07
27/11/2003 08,1,Studio,33.71,C$b0`,1.36,0.83,Low,0,Garden,1.0,54.22
27/11/2003 16,5,2BHK,23.91,53.63,1.03,1.43,Middle,0,Fountain,0.0,263.02
28/11/2003 00,5,Bungalow,29.64,49.45,2.73,1.43,Rich,0,Fountain,1.0,386.45
28/11/2003 08,2,1BHK,21.11,49.54,1.77,1.46,Middle,0,Garden,0.0,123.67
28/11/2003 16,3,Cottage,31.2,55.04,1.49,1.04,Middle,0,None,1.0,125.2
29/11/2003 00,4,2BHK,14.99,54.09,1.08,1.01,Middle,0,None,0.0,123.96
29/11/2003 08,5,2BHK,17.14,62.96,1.59,1.03,Middle,0,Garden,1.0,164.12
29/11/2003 16,4,2BHK,25.41,55.76,2.32,1.1,Upper Middle,1,None,1.0,207.56
30/11/2003 00,4,Bungalow,34.3,59.99,2.8,1.3,Upper Middle,1,Swimming Pool,0.0,280.63
30/11/2003 08,2,1BHK,21.96,50.32,1.25,0.86,Middle,0,Jacuzzi,1.0,103.02
30/11/2003 16,3,1BHK,13.63,66.37,1.22,1.36,Middle,1,None,0.0,138.24
01/12/2003 00,2,1BHK,32.79,38.03,1.14,1.5,Low,0,None,1.0,152.76
01/12/2003 08,4,2BHK,19.55,59.01,1.2,1.35,Middle,0,None,0.0,165.37
01/12/2003 16,2,Cottage,21.29,78.73,1.08,1.49,Middle,0,Garden,0.0,105.56
02/12/2003 00,-77,Cottage,18.95,41.39,1.3,1.29,,0,None,0.0,135.46
02/12/2003 08,4,Detached,27.38,53.61,2.26,1.16,,0,None,0.0,211.19
02/12/2003 16,4,Bungalow,16.76,39.97,2.83,0.82,Upper Middle,0,Garden,0.0,117.88
03/12/2003 00,3,3BHK,29.94,50.52,2.73,1.16,Upper Middle,0,Swimming Pool,0.0,199.52
03/12/2003 08,3,Bungalow,,47.03,2.82,0.9,Upper Middle,1,None,0.0,131.39
03/12/2003 16,5,3BHK,34.54,35.69,2.61,1.04,Upper Middle,0,Swimming Pool,1.0,321.51
04/12/2003 00,3,Cottage,20.84,42.7,1.49,0.88,OM4jJ,0,None,0.0,92.32
04/12/2003 08,5,2BHK,13.47,67.58,2.75,1.11,Upper Middle,0,Fountain,0.0,169.96
04/12/2003 16,5,2BHK,14.14,47.74,2.42,1.26,Upper Middle,0,Jacuzzi,0.0,237.76
05/12/2003 00,5,2BHK,14.01,52.35,1.31,1.49,Middle,0,None,0.0,208.91
05/12/2003 08,4,Bungalow,29.52,50.92,2.23,1.06,Rich,0,Swimming Pool,0.0,238.59
05/12/2003 16,2,1BHK,10.92,66.12,1.76,1.49,Low,0,Jacuzzi,0.0,110.28
06/12/2003 00,4,3BHK,18.67,71.74,2.79,1.29,Upper Middle,1,Jacuzzi,0.0,236.1
06/12/2003 08,4,2BHK,14.78,61.36,1.57,1.46,Upper Middle,1,Fountain,1.0,300.95
06/12/2003 16,4,3BHK,15.89,65.45,1.54,1.03,Rich,1,Swimming Pool,0.0,253.55
07/12/2003 00,1,Studio,13.82,69.24,1.5,1.41,Low,0,None,0.0,59.6
07/12/2003 08,3,3BHK,24.91,44.2,1.62,1.37,Rich,0,Jacuzzi,0.0,283.5
07/12/2003 16,2,Cottage,19.54,)0~&K,1.41,0.85,Middle,1,None,0.0,90.98
08/12/2003 00,5,3BHK,14.67,32.76,1.6,1.42,Rich,0,Jacuzzi,0.0,395.64
08/12/2003 08,5,2BHK,26.95,57.96,2.69,0.40075728372351427,Upper Middle,0,None,1.0,180.76
08/12/2003 16,4,2BHK,10.67,44.77,1.27,1.36,Middle,0,Jacuzzi,0.0,211.69
09/12/2003 00,5,2BHK,25.86,24.53,2.66,1.2,Upper Middle,0,Garden,0.0,237.47
09/12/2003 08,4,3BHK,34.12,KyQw!,2.4,1.14,Upper Middle,1,Swimming Pool,0.0,293.1
09/12/2003 16,3,2BHK,27.07,51.31,2.39,1.33,Upper Middle,0,Fountain,0.0,191.5
10/12/2003 00,3,2BHK,28.74,40.04,1.61,0.97,Middle,1,None,0.0,144.45
10/12/2003 08,4,2BHK,20.12,65.93,1.74,1.13,Middle,0,None,0.0,128.3
10/12/2003 16,5,2BHK,20.43,65.12,1.52,1.24,Middle,0,None,0.0,166.03
11/12/2003 00,3,1BHK,34.25,58.4,1.49,0.85,Middle,1,None,0.0,106.67
11/12/2003 08,4,2BHK,21.6,47.1,2.51,1.41,Upper Middle,0,Garden,0.0,206.22
11/12/2003 16,3,Cottage,16.77,63.97,1.69,1.24,Middle,0,None,0.0,107.18
12/12/2003 00,4,2BHK,13.68,64.98,1.67,0.87,Middle,1,None,1.0,131.17
12/12/2003 08,2,Cottage,25.87,54.91,1.35,0.92,Middle,1,None,0.0,90.97
12/12/2003 16,1,Studio,30.69,71.47,1.32,1.8103009241519858,Low,1,None,0.0,68.93
13/12/2003 00,4,2BHK,20.15,59.96,2.92,0.84,Upper Middle,0,Jacuzzi,0.0,129.29
13/12/2003 08,5,Detached,32.96,63.14,1.96,0.84,Rich,0,Garden,1.0,212.23
13/12/2003 16,5,2BHK,10.87,45.48,2.02,1.32,Upper Middle,1,Garden,0.0,210.33
14/12/2003 00,4,Bungalow,15.05,71.02,2.47,1.21,Upper Middle,1,Garden,0.0,169.97
14/12/2003 08,3,2BHK,31.38,52.85,1.48,0.94,Middle,0,None,0.0,109.76
14/12/2003 16,3,1BHK,33.2,52.18,1.12,1.26,Middle,1,Garden,0.0,174.9
15/12/2003 00,2,Cottage,16.18,74.0,1.3,1.13,Middle,0,None,0.0,75.48
15/12/2003 08,2,1BHK,17.94,63.24,1.52,1.46,Low,0,Fountain,,114.45
15/12/2003 16,3,2BHK,16.83,53.96,1.01,1.06,Middle,0,Swimming Pool,0.0,145.56
16/12/2003 00,4,2BHK,25.52,50.2,1.62,1.25,Middle,0,Swimming Pool,0.0,216.87
16/12/2003 08,4,3BHK,30.4,55.63,2.79,1.17,Upper Middle,0,None,0.0,177.52
16/12/2003 16,2,Cottage,24.16,66.15,1.6,1.35,Middle,0,None,1.0,115.65
17/12/2003 00,4,2BHK,29.71,56.35,1.39,1.4,Middle,0,Garden,1.0,226.18
17/12/2003 08,2,Cottage,34.78,58.2,1.41,1.49,Middle,1,None,0.0,154.86
17/12/2003 16,3,Bungalow,31.34,40.16,1.62,1.39,Upper Middle,0,None,1.0,222.21
18/12/2003 00,4,3BHK,19.19,63.86,2.29,0.4176200673795689,4)_q3,0,Swimming Pool,1.0,220.6
18/12/2003 08,4,Bungalow,27.48,"o`,.G",2.09,0.8302679920414816,Upper Middle,0,Garden,0.0,280.56
18/12/2003 16,2,Cottage,21.37,41.83,1.07,0.9,Middle,0,Garden,0.0,83.71
19/12/2003 00,3,3BHK,,60.28,2.88,1.03,Upper Middle,0,Garden,1.0,136.46
19/12/2003 08,3,3BHK,26.41,58.76,2.03,1.25,Upper Middle,1,None,0.0,189.61
19/12/2003 16,4,3BHK,28.9,48.32,2.17,0.91,Upper Middle,0,Garden,0.0,155.67
20/12/2003 00,2,1BHK,23.57,63.57,1.64,1.44,Middle,-1,Garden,1.0,130.96
20/12/2003 08,5,3BHK,25.81,47.94,1.67,0.9,Rich,0,Jacuzzi,0.0,250.53
20/12/2003 16,5,,30.33,49.31,1.04,1.31,Middle,1,None,0.0,261.27
21/12/2003 00,3,3BHK,30.87,38.19,2.77,0.88,Upper Middle,0,None,0.0,126.8
21/12/2003 08,3,1BHK,,43.69,1.42,1.09,Middle,0,Garden,0.0,120.86
21/12/2003 16,3,1BHK,22.13,68.21,1.2,1.2,Low,0,None,1.0,111.44
22/12/2003 00,3,,14.2,45.89,1.11,1.24,Low,0,Swimming Pool,0.0,142.71
22/12/2003 08,-33,Bungalow,21.46,45.8,2.01,1.04,Rich,0,Swimming Pool,1.0,303.36
22/12/2003 16,2,Cottage,28.8,43.46,1.25,0.99,Middle,1,Fountain,0.0,131.31
23/12/2003 00,4,Bungalow,12.73,53.73,1.64,1.37,Rich,0,Swimming Pool,0.0,271.36
23/12/2003 08,2,Studio,28.31,57.82,1.77,1.02,Low,1,Garden,0.0,84.24
23/12/2003 16,5,2BHK,20.66,60.86,1.38,1.47,Middle,0,None,0.0,205.02
24/12/2003 00,3,1BHK,11.62,63.07,-88.0,0.8,Middle,1,Jacuzzi,1.0,118.44
24/12/2003 08,4,3BHK,34.62,39.66,2.15,1.23,Upper Middle,0,None,0.0,220.46
24/12/2003 16,5,Bungalow,31.4,57.16,1.56,0.85,Upper Middle,0,Fountain,1.0,199.76
25/12/2003 00,2,1BHK,28.72,54.43,1.8,1.42,z1J/},0,Garden,0.0,123.43
25/12/2003 08,3,3BHK,13.88,63.6,2.83,1.2,Upper Middle,0,Fountain,1.0,174.13
25/12/2003 16,4,3BHK,13.67,66.51,1.94,1.14,Rich,0,Jacuzzi,1.0,246.24
26/12/2003 00,5,Bungalow,22.04,45.84,2.74,1.32,Rich,1,None,1.0,345.12
26/12/2003 08,4,Detached,22.21,77700,2.81,0.95,Rich,0,Swimming Pool,1.0,246.77
26/12/2003 16,4,3BHK,10.38,44.61,2.76,0.9,Upper Middle,1,None,0.0,149.66
27/12/2003 00,3,1BHK,15.64,51.72,1.1,1.48,Middle,0,None,0.0,142.27
27/12/2003 08,2,1BHK,23.5,42.18,1.18,0.84,Middle,0,None,1.0,86.07
27/12/2003 16,2,1BHK,29.52,38.32,1.62,1.1,o;^g`,0,Garden,0.0,97.56
28/12/2003 00,3,1BHK,,59.34,1.61,0.85,oi$`o,1,None,0.0,92.61
28/12/2003 08,1,Studio,17.18,55.05,1.09,1.24,Low,0,None,0.0,60.93
28/12/2003 16,4,3BHK,10.81,",k""r2",1.56,1.27,Upper Middle,0,Fountain,0.0,185.62
29/12/2003 00,3,Cottage,33.13,50.88,1.1,0.89,Middle,0,Garden,1.0,119.19
29/12/2003 08,3,Cottage,12.97,34.43,1.01,1.03,Middle,1,Fountain,0.0,155.59
29/12/2003 16,4,Detached,12.43,49.64,2.44,1.24,Rich,1,Swimming Pool,0.0,316.71
30/12/2003 00,4,2BHK,20.42,52.75,2.11,1.12,,0,Garden,0.0,159.61
30/12/2003 08,4,2BHK,15.23,62.37,1.1,0.81,Middle,1,None,0.0,113.12
30/12/2003 16,2,Studio,23.35,49.89,1.7,1.44,Low,0,None,0.0,96.13
31/12/2003 00,-44,2BHK,19.03,53.36,1.15,0.9,Middle,1,Garden,0.0,121.39
31/12/2003 08,4,2BHK,23.55,59.45,2.26,1.08,Upper Middle,0,Swimming Pool,1.0,212.84
31/12/2003 16,5,2BHK,10.64,56.64,1.7,1.17,,0,None,0.0,151.13
01/01/2004 00,2,Studio,26.42,64.67,1.54,1.15,Low,-1,Garden,0.0,75.15
01/01/2004 08,3,3BHK,22.33,25.2,2.0,1.48,Rich,0,Swimming Pool,0.0,344.35
01/01/2004 16,4,2BHK,15.11,52.33,2.29,1.41,Upper Middle,0,Jacuzzi,0.0,227.01
02/01/2004 00,3,2BHK,20.8,58.71,-44.0,0.91,Middle,1,None,0.0,113.79
02/01/2004 08,5,3BHK,25.22,f*me#,2.68,1.21,Upper Middle,1,None,,203.77
02/01/2004 16,4,Bungalow,19.05,66.5,2.31,1.28,Upper Middle,0,None,0.0,153.12
03/01/2004 00,3,1BHK,17.97,67.15,1.58,1.15,Middle,0,None,0.0,99.12
03/01/2004 08,3,2BHK,12.55,30.34,1.43,1.05,Middle,1,None,0.0,146.09
03/01/2004 16,4,3BHK,20.87,59.46,1.84,1.16,Rich,1,Swimming Pool,0.0,305.96
04/01/2004 00,2,Cottage,30.65,50.92,1.17,1.0,Middle,1,Swimming Pool,,138.77
04/01/2004 08,5,Bungalow,22.89,36.97,2.68,0.84,Rich,0,Swimming Pool,0.0,220.57
04/01/2004 16,2,Studio,26.25,_8+H{,1.62,0.8,Low,1,None,0.0,66.27
05/01/2004 00,4,2BHK,18.48,63.82,2.59,1.26,Upper Middle,0,Garden,0.0,159.19
05/01/2004 08,3,3BHK,33.84,52.13,2.54,1.2,Upper Middle,0,Jacuzzi,,235.08
05/01/2004 16,3,3BHK,21.16,54.5,2.64,0.81,Upper Middle,0,Swimming Pool,0.0,127.72
06/01/2004 00,4,3BHK,10.42,42.61,1.67,1.13,Upper Middle,0,None,0.0,167.27
06/01/2004 08,-33,3BHK,29.25,49.91,1.65,1.4,Upper Middle,0,Fountain,0.0,276.65
06/01/2004 16,4,2BHK,30.46,65.84,1.23,1.1,Middle,0,Garden,1.0,167.71
07/01/2004 00,2,1BHK,10.01,55.04,1.35,1.03,Middle,0,Garden,0.0,78.19
